Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr21;Attr22;Attr23;Attr24;Attr25;Attr26;Attr27;Attr28;Attr29;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr37;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr55;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;class;;Ratio de solvencia;Inmovilizado(>1 ok);ROE;Ratio Beaveur;A;B;C;D;E;RATIO ALTMAN
0,20279;0,17566;0,56391;42,102;87,51;0,60033;0,25271;45,786;12,068;0,80429;0,25271;14,386;0,19007;0,25271;218,26;16,723;56,928;0,25271;0,16352;61,365;13,791;0,26083;0,13122;0,7494;0,80429;13,881;20,366;21,653;54,345;0,029768;0,16352;50,064;72,906;14,848;0,26083;15,621;?;0,80429;0,16876;0,75371;0,019131;0,16876;143,4;82,031;0,78048;2,731;74,054;0,21978;0,14221;42,102;0,17566;0,13716;30,883;30,883;153370;0,17135;0,25214;0,82865;0;59,481;44,495;41,486;87,982;59,345;0;;56,928;30,883;0,78048;16723;0,56391;0,20279;0,25271;0,80429;12,068;14,345115
0,13287;0,14592;0,5326;4,65;66,835;0,41226;0,16623;55,583;11,448;0,81107;0,16623;11,392;0,15434;0,16623;252,32;14,466;68,531;0,16623;0,12154;84,39;10,996;0,17723;0,097151;0,51315;0,81107;1,218;14,835;16,567;47,806;0,058926;0,12154;44,581;81,873;12,146;0,17723;13,797;?;0,81107;0,12958;0,46763;0,021601;0,12958;162,87;78,476;0,42019;24,829;96,613;0,13237;0,096784;4,65;0,14592;0,12214;25,229;25,229;32139;0,12651;0,16383;0,87349;0;43,251;46,511;38,942;9,373;42,544;0;;68,531;25,229;0,42019;14466;0,5326;0,13287;0,16623;0,81107;11,448;13,308339
0,011834;0,088476;0,025515;12,884;91,798;-0,19522;0,011834;10,302;10,994;0,91152;0,011834;0,13375;0,37445;0,011834;639,23;0,571;11,302;0,011834;0,087712;0;23,174;0,01438;0,087712;-0,19522;0,91152;0,571;11,718;0,028798;34,714;0,14448;0,087712;263,15;13,871;0,16253;0,01438;0,13976;?;0,91152;0,10659;0,82586;0,054815;0,10659;110,71;110,71;?;12,884;0;-0,024306;-0,18015;12,884;0,088476;0,72095;10,288;10,288;75,55;0,09039;0,012982;0,90961;0;?;32,969;239,36;15,249;0,15227;0;;11,302;10,288;?;0,571;0,025515;0,011834;0,011834;0,91152;10,994;11,6271498
0,046426;0,62672;0,074912;11,195;-44,598;0,18433;0,059757;0,52811;10,222;0,33098;0,059757;0,095349;0,027414;0,059757;2211;0,16509;15,956;0,059757;0,015834;50,881;11,927;0,097408;0,012301;0,23448;0,33098;0,14382;0,26381;0,25107;47,518;0,15959;0,015834;61,954;58,915;0,15543;0,097408;38,294;?;0,33098;0,02581;0,040222;0,14601;0,02581;65,418;14,537;0,088244;0,28006;52,008;0,053703;0,014229;11,195;0,62672;0,16974;11,093;11,093;4230,4;0,021671;0,14027;0,97833;0;71,736;25,109;60,611;6,022;12,649;0;;15,956;11,093;0,088244;0,16509;0,074912;0,046426;0,059757;0,33098;10,222;10,7726769
0,033901;0,24045;-0,089401;0,54489;-59,217;0,026188;0,044169;24,419;10,732;0,58716;0,044169;0,22485;0,13633;0,044169;935,61;0,39012;41,589;0,044169;0,064195;33,695;12,929;0,048431;0,049271;0,03543;0,58716;0,34741;0,75545;-0,10012;49,797;0,33811;0,064195;111,84;32,635;0,20142;0,048431;0,69802;2,288;0,63116;0,070389;0,047609;0,080611;0,070389;51,822;48,453;53,373;0,51256;36,163;-0,001204;-0,001749;0,44517;0,19644;0,30642;0,65754;0,70682;-8531,9;0,068244;0,057737;0,93176;0,07495;108,33;75,331;104,21;35,025;0,77052;0;;41,589;0,70682;53,373;0,39012;-0,089401;0,033901;0,044169;0,58716;10,732;11,1702339
-0,080617;0,90597;-0,097908;0,89193;-37,659;-0,28903;-0,080617;0,087716;0,97332;0,079467;-0,080617;-0,088985;-0,018603;-0,080617;-7487,4;-0,048749;11,038;-0,080617;-0,033958;22,466;10,779;-0,067427;-0,033958;-0,28903;0,079467;-0,048749;-0,27644;-0,5101;46,239;0,37938;-0,033958;135,58;26,922;-0,074426;-0,067427;23,868;?;0,079467;-0,028402;0,013933;-0,9616;-0,028402;122,3;99,831;-0,55171;0,73064;21,867;-0,10388;-0,043757;0,89193;0,90597;0,37144;0,41402;0,41402;-4118,3;-0,027407;-10,145;10,274;0;16,247;36,562;139,29;26,204;12,368;0;;11,038;0,41402;-0,55171;-0,048749;-0,097908;-0,080617;-0,080617;0,079467;0,97332;0,5246107
0,036752;0,48916;0,23585;15,172;-243,74;0;0,036752;10,443;14,776;0,51084;0,054366;0,080598;0,30196;0,036752;400,15;0,91215;20,443;0,036752;0,024873;99,373;12,371;0;0,024873;?;0,46158;0,91215;0;0,76533;4,127;0,30855;0,060523;245,88;14,844;13,838;0,024568;14,776;?;0,51084;0,016627;0,10501;0,039824;0;159,07;59,697;0,091358;0,63499;216,92;-0,40943;-0,27709;14,144;0,45599;0,67365;16,577;16,577;3159,8;0,5419;0,071944;0,47636;0;3,673;61,142;112,64;32,404;47,949;0;;20,443;16,577;0,091358;0,91215;0,23585;0,036752;0,036752;0,51084;14,776;15,5382584
-0,010554;0,97197;-0,15967;0,82411;-59,514;-0,004201;-0,009069;0,028836;23,263;0,028028;0,017617;-0,00999;0,015262;-0,009069;9992,1;0,036529;10,288;-0,009069;-0,003898;31,995;11,345;-0,012187;-0,004537;?;-0,014755;0,035001;-0,45668;-0,63392;46,977;0,37597;0,00462;142,33;25,645;23,952;-0,001732;23,263;11,59;0,074982;-0,000744;0,12255;10,004;-0,005239;99,925;67,93;-0,051757;0,59947;31,971;-0,056761;-0,024399;0,76969;0,90779;0,38994;0,11127;0,29768;-7959,9;-0,000744;-0,37656;10,038;16,752;11,408;53,732;142,43;25,626;92,357;0;;10,288;0,29768;-0,051757;0,036529;-0,15967;-0,010554;-0,009069;0,028028;23,263;23,0435095
-0,081668;10,237;0,056945;10,848;-132,7;-0,081668;-0,081668;-0,039;0,92774;-0,039925;-0,081668;-0,1216;-0,034396;-0,081668;-10288;-0,035478;0,97682;-0,081668;-0,077341;158,34;?;-0,067079;-0,077341;-0,081668;-0,039925;-0,035478;-0,58934;0,20977;43,396;0,95634;-0,077341;215,37;16,948;-0,065524;-0,067079;11,121;0,76805;0,31221;-0,063525;0,023221;-15,488;-0,063525;246,44;88,095;-0,17828;0,40271;146,9;-0,11243;-0,10647;0,71165;0,67159;0,59005;-0,14707;11,501;1244,7;-0,077892;20,455;10,779;-88,199;23,052;41,432;232,14;15,723;38,899;0;;0,97682;11,501;-0,17828;-0,035478;0,056945;-0,081668;-0,081668;-0,039925;0,92774;0,5882794
-0,068739;0,9403;-0,25588;0,72438;-134,04;-0,1229;-0,062519;0,063485;12,249;0,059695;-0,061778;-0,067341;-0,007842;-0,062519;-35727;-0,010216;10,635;-0,062519;-0,051038;54,961;23,174;-0,07281;-0,056116;?;0,055828;-0,016831;-98,251;-0,78136;44,127;0,69552;-0,05103;259,55;14,063;13,884;-0,080616;12,249;?;0,059695;-0,065812;0,12321;-15,753;-0,059439;166,31;111,35;-0,37267;0,52571;51,568;-0,12572;-0,10264;0,71521;0,9284;0,71111;0,18228;0,18228;-6617,5;-0,065812;-11,515;10,502;0;6,641;32,781;276,64;13,194;37,405;0;;10,635;0,18228;-0,37267;-0,010216;-0,25588;-0,068739;-0,062519;0,059695;12,249;11,6752137
-0,2271;0,55916;0,17154;13,068;11,042;-0,3787;-0,23821;0,2649;0,93102;0,14812;-0,23821;-0,42602;-0,052223;-0,23821;-1091,6;-0,33438;17,884;-0,23821;-0,066534;15,408;10,476;-0,2414;-0,063429;-0,35737;0,14812;-0,31451;-0,62773;0,63696;38,841;0,10213;-0,066534;53,072;68,775;-0,43172;-0,2414;37,273;?;0,14812;-0,067424;0,36169;-0,096672;-0,067424;53,874;38,466;-15,026;10,365;14,345;-0,29264;-0,081735;13,068;0,55916;0,1454;0,55001;0,55001;1313,6;-0,074096;-15,332;10,741;0;23,689;9,489;57,004;6,403;13,295;0;;17,884;0,55001;-15,026;-0,33438;0,17154;-0,2271;-0,23821;0,14812;0,93102;0,121707
0,17203;0,56315;0,30834;15,531;34,455;0,54039;0,22368;0,73455;11,308;0,41366;0,22368;0,40125;0,12344;0,22368;821,97;0,44405;17,757;0,22368;0,11041;51,905;11,313;0,23694;0,08492;0,68577;0,41366;0,35235;13,226;22,975;44,184;0,25991;0,11041;113,58;32,136;0,42074;0,23694;20,503;101,5;0,41935;0,11696;0,071723;0,070309;0,11696;148,79;96,884;0,59716;10,363;58,697;0,21055;0,10393;15,374;0,55746;0,31118;30,823;31,247;8079,5;0,11571;0,41588;0,88429;0,01376;70,321;37,674;100,44;3,634;15,095;0;;17,757;31,247;0,59716;0,44405;0,30834;0,17203;0,22368;0,41366;11,308;12,90519
-0,043723;0,080508;0,61608;86,524;175,55;-0,021103;-0,037519;11,056;0,97484;0,89008;-0,037519;-0,46603;0,068465;-0,037519;505,79;0,72164;12,421;-0,037519;-0,044214;43,314;0,77268;-0,041389;-0,051525;0,010629;0,89008;0,64458;-0,47547;20,305;5,025;-0,000407;-0,044214;33,757;10,812;-0,5141;-0,041389;0,92181;?;0,89008;-0,048774;27,124;0,048809;-0,048774;205,7;162,38;-0,43419;74,016;42,224;-0,13701;-0,16145;86,524;0,080508;0,092486;29,336;29,336;65262;-0,025811;-0,049123;10,258;0;84,268;22,478;34,629;10,54;27,968;0;;12,421;29,336;-0,43419;0,72164;0,61608;-0,043723;-0,037519;0,89008;0,97484;2,0631591
0,015187;0,77062;-0,18476;0,75143;-72,354;0;0,017342;0,29765;14,731;0,22938;0,044523;0,023331;0,039052;0,017342;4889,5;0,07465;12,976;0,017342;0,011773;23,005;1,501;0,044522;0,010309;?;0,057476;0,071853;1,638;-0,41853;62,005;0,5017;0,022366;189,88;19,223;18,541;0,044232;14,731;?;0,22938;0,030027;0,044495;0,30325;0,030224;130,2;107,2;0,16357;0,62652;23,718;0,004337;0,002944;0,72479;0,7433;0,52021;0,51959;0,51959;-293140;0,030027;0,066209;0,98825;0;15,866;3,405;184,18;19,818;33,369;0;;12,976;0,51959;0,16357;0,07465;-0,18476;0,015187;0,017342;0,22938;14,731;14,7254064
-0,00175;0,50246;0,011944;10,238;-29,76;0,031605;0,000121;0,98586;1,05;0,49535;0,000121;0,000241;0,005836;0,000121;74730;0,004884;19,902;0,000121;0,000288;0,7718;1,226;0,004289;-0,004161;0,053671;0,49535;0,001161;0,1071;0,024528;51,479;0,20546;0,000288;456,72;0,79918;0,008537;0,004289;0,44782;382,98;0,49669;0,0102;0,918;24,944;0,0102;46,036;45,265;-1,968;10,221;0,81039;0,001956;0,004652;10,211;0,50112;12,513;10,173;1,02;1679;0,047619;-0,003533;0,95238;0,0027;472,92;80,637;434,97;0,83914;0,8636;0;;19,902;1,02;-1,968;0,004884;0,011944;-0,00175;0,000121;0,49535;1,05;1,3594921
12,296;0,50782;0,13648;12,688;30,694;0;12,296;0,96922;39,214;0,49219;12,296;24,213;0,31428;12,296;150,4;24,269;19,692;12,296;0,31355;95,108;?;0;0,31355;?;12,296;24,269;?;0,38369;30,153;0,043221;0,62711;93,011;39,242;39,242;0,19771;39,214;?;0,49219;0,050418;0,70038;5,927;0;26,866;17,355;12,033;10,676;18,715;-0,002856;-0,000728;12,688;0,50782;0,25483;13,837;13,837;141,36;0,49181;24,981;0,50232;0;38,378;21,031;47,268;7,722;11,024;0;;19,692;13,837;12,033;24269;0,13648;12296;12296;0,49219;39,214;57830,87309
0,14813;0,50448;0,38905;20,837;58,226;0,19262;0,17695;0,98119;10,876;0,49499;0,17695;0,49291;0,09999;0,17695;1005,3;0,36307;19,822;0,17695;0,096598;22,612;0,53504;0,17353;0,080863;0,28439;0,49499;0,30594;10,303;15,441;31,746;0,1097;0,096598;77,799;46,916;0,34397;0,17353;1,874;43,615;0,64049;0,094728;0,85711;0,092276;0,094728;87,741;65,129;13,053;17,676;24,594;0,16731;0,091336;14,828;0,35899;0,21315;19,646;25,421;581,63;0,080578;0,29925;0,91942;0,29393;16,142;56,043;71,53;51,027;72,705;0;;19,822;25,421;13,053;0,36307;0,38905;0,14813;0,17695;0,49499;10,876;12,431171
0,21043;0,31931;0,28987;19,565;26,737;0,22662;0,25016;18,451;10,384;0,58916;0,25016;0,82549;0,10215;0,25016;423,91;0,86103;31,318;0,25016;0,092942;89,755;2,186;0,24265;0,07818;0,26635;0,58916;0,73659;0,93616;0,71207;45,752;0,071111;0,092942;42,675;8,553;0,75993;0,24265;2,898;32,4;0,60542;0,090151;0,53101;0,039256;0,090151;58,583;49,607;31,793;17,381;93,205;0,21788;0,080949;18,569;0,30305;0,11692;14,473;14,872;10900;0,037013;0,35716;0,96299;0,027593;40,666;73,578;41,096;88,817;66,119;0;;31,318;14,872;31,793;0,86103;0,28987;0,21043;0,25016;0,58916;10,384;12,20547
0,19437;0,49453;0,14058;13,228;44,573;0,23399;0,25086;10,221;11,112;0,50547;0,25086;0,57608;0,23361;0,25086;682,83;0,53454;20,221;0,25086;0,22169;47,548;0,94494;0,26231;0,17176;0,31098;0,50547;0,42031;25,759;0,33157;45,365;0,36542;0,22169;156,08;23,385;0,53043;0,26231;13,605;95,005;0,56455;0,23181;0,18936;0,05895;0,23181;159,2;154,45;13,185;1,289;52,837;0,24882;0,21989;11,648;0,43545;0,42762;11,922;13,316;4835;0,1001;0,38453;0,8999;0,11688;76,765;23,632;140,46;25,987;2,669;0;;20,221;13,316;13,185;0,53454;0,14058;0,19437;0,25086;0,50547;11,112;12,683934
0,057995;0,25237;0,48274;29,128;109,9;0,12024;0,076807;26,748;10,305;0,67506;0,076807;0,30434;0,067834;0,076807;1037,6;0,35176;39,624;0,076807;0,058688;10,358;12,482;0,053205;0,044314;0,14223;0,67506;0,27723;0,41894;18,224;49,925;-0,065554;0,058688;72,534;50,321;0,21082;0,053205;13,713;?;0,67506;0,040654;15,838;0,12731;0,040654;93,54;83,182;15,616;27,656;10,674;0,041235;0,031508;29,128;0,25237;0,19872;25,484;25,484;47450;0,029618;0,085911;0,97038;0;35,24;4,388;70,386;51,857;49,406;0;;39,624;25,484;15,616;0,35176;0,48274;0,057995;0,076807;0,67506;10,305;11,6239801
0,32528;0,28601;0,57792;32,572;168,7;0;0,32528;24,963;18,257;0,71399;0,32709;12,705;0,34669;0,32528;164,93;22,131;34,963;0,32528;0,17816;38,061;1,305;0;0,17816;?;0,68304;22,131;0;34,806;41,252;-0,002258;0,39968;93,886;38,877;34,802;0,011732;18,257;?;0,71399;0,006426;13,882;0,030985;0;95,67;57,609;17,086;25,136;69,811;-0,30769;-0,16853;29,158;0,25603;0,25722;43,001;43,001;7710,7;0,4548;0,45558;0,55036;0;95,899;63,359;51,186;71,308;10,996;0;;34,963;43,001;17,086;22131;0,57792;0,32528;0,32528;0,71399;18,257;20,907714
-0,22197;0,99486;-0,28383;0,7147;-69,366;0;0,10934;0,005164;33,185;0,005138;0,13931;0,1099;0,051598;0,10934;2120,7;0,17211;10,052;0,10934;0,032947;38,182;?;0,12913;-0,066888;?;-0,14403;-0,1609;43,077;-0,98222;33,035;0,296;0,032947;106,86;34,157;34,157;-0,079645;33,185;?;0,005138;-0,024;0,024567;0,1736;0,038912;75,517;37,335;-0,63941;0,36576;37,287;0,067238;0,020262;0,7147;0,99486;0,29277;0,01778;0,01778;-570,84;-0,024;-43,203;0,96911;0;95,594;97,764;109,42;33,357;11,484;0;;10,052;0,01778;-0,63941;0,17211;-0,28383;-0,22197;0,10934;0,005138;33,185;32,8975508
-0,074235;0,5205;0,25495;22,091;106,22;0,039844;-0,090783;0,92121;0,5535;0,4795;-0,084241;-0,43055;-0,10395;-0,090783;-3301,8;-0,11054;19,212;-0,090783;-0,16402;40,911;?;-0,091725;-0,13412;?;-0,035421;-0,078752;-14,02;0,47725;48,903;0,78304;-0,1522;114,44;31,894;1,292;-0,11899;0,5535;29,197;0,49332;-0,21497;0,43347;-0,29668;-0,16572;246,9;205,98;-11,966;19,149;33,672;-0,12497;-0,22578;0,8949;0,21085;0,31354;0,8976;0,92348;19805;-0,21497;-0,15482;11,529;0,028841;89,218;1,772;139,05;2,625;10,361;0;;19,212;0,92348;-11,966;-0,11054;0,25495;-0,074235;-0,090783;0,4795;0,5535;0,7436271
0,14403;0,09427;0,57841;71,356;210,57;0,45851;0,18043;96,078;12,506;0,90573;0,18043;1,914;0,23715;0,18043;163,61;22,309;10,608;0,18043;0,20345;73,923;0,88912;0,17858;0,16241;0,5701;0,90573;18,449;25,181;17,671;4,49;-0,14859;0,20345;48,52;75,227;18,943;0,17858;0,89785;?;0,90573;0,20136;24,134;0,014868;0,20136;183,22;109,29;0,80192;52,303;92,444;0,14869;0,16766;71,356;0,09427;0,13293;27,671;27,671;17874;0,20035;0,15903;0,79965;0;49,376;33,397;38,799;94,075;27,094;0;;10,608;27,671;0,80192;22309;0,57841;0,14403;0,18043;0,90573;12,506;14,540591
0,01851;0,75869;-0,11986;0,8386;-67,711;-0,090519;0,031603;0,31836;18,397;0,24153;0,059819;0,042553;0,035706;0,031603;4215,7;0,086581;13,181;0,031603;0,017178;40,71;13,876;0,059819;0,010061;?;-0,071783;0,069325;2,12;-0,31777;36,464;0,40442;0,031411;153,19;23,827;23,323;0,070203;18,397;?;0,24153;0,03816;0,021581;0,26931;0,032515;120,38;79,673;0,090209;0,56231;42,325;0,025734;0,013988;0,82089;0,74266;0,4197;0,64034;0,64034;-531;0,03816;0,076636;0,98291;0;89,659;45,812;147,34;24,772;48,773;0;;13,181;0,64034;0,090209;0,086581;-0,11986;0,01851;0,031603;0,24153;18,397;18,5282899
0,14088;0,15582;0,68153;62,799;191,28;0;0,14088;54,177;12,895;0,84418;0,14324;10,914;0,10925;0,14088;403,71;0,90412;64,177;0,14088;0,10925;22,236;0,8228;0;0,10925;?;0,83023;0,90412;0;35,985;44,575;0,11397;0,21856;41,529;8,789;72,808;0;12,895;28,325;0,87003;0;0,069913;?;0;226,89;204,65;17,933;56,713;25,275;0;0;52,022;0,12908;0,11378;44,573;45,937;19544;0,12023;0,16688;0,88163;0,030615;16,415;17,835;36,536;99,901;68,087;0;;64,177;45,937;17,933;0,90412;0,68153;0,14088;0,14088;0,84418;12,895;14,88148
-0,10375;0,92067;-0,34072;0,62128;-162,57;-0,44445;-0,10375;0,086164;15,683;0,079329;-0,10375;-0,11532;-0,045847;-0,10375;-4673,7;-0,078097;10,862;-0,10375;-0,066157;71,036;10,833;0;-0,066157;?;-0,54359;-0,078097;?;-0,77254;39,691;0,53396;-0,13231;221,74;1,646;16,085;0,026681;15,683;123,33;0,081386;0,017013;0,1019;0,96347;0;108,75;37,717;-0,33993;0,28203;75,228;-0,031853;-0,02031;0,60712;0,89968;0,60752;0,17987;0,18453;-3173;0,055716;-13,079;0,97724;0,025935;51,382;96,772;209,39;17,432;35,559;0;;10,862;0,18453;-0,33993;-0,078097;-0,34072;-0,10375;-0,10375;0,079329;15,683;14,8341084
0,003469;0,34014;0,14117;2,057;61,015;0,000002;0,003469;19,399;0,68679;0,65986;0,014462;0,025976;0,065495;0,003469;2760,1;0,13224;29,399;0,003469;0,005052;14,724;10,072;0,013242;0,005052;?;0,63898;0,13224;12,047;0,19464;38,845;0,27474;0,006175;70,284;51,932;20,391;-0,006809;0,68679;14,268;0,67717;-0,009914;1,156;0,20707;0,019281;63,95;49,226;0,12522;18,495;14,58;-0,02827;-0,041163;0,80768;0,13356;0,19256;0,9098;0,93367;1081,9;-0,009914;0,005258;0,99513;0,026237;24,789;74,148;70,981;51,422;0,94693;0;;29,399;0,93367;0,12522;0,13224;0,14117;0,003469;0,003469;0,65986;0,68679;1,2684143
0,044813;0,74188;-0,029547;0,95785;-113,84;0;0,058801;0,34793;15,501;0,25812;0,079342;0,083888;0,065383;0,058801;2671,8;0,13661;13,479;0,058801;0,037934;95,171;10,652;0,079339;0,02891;?;0,12271;0,11776;38,625;-0,089919;38,347;0,4786;0,049262;174,19;20,954;19,798;0,081318;15,501;65,287;0,29905;0,05246;0,024661;0,20289;0,051183;154,02;58,852;0,11087;0,38123;100,44;0,036789;0,023733;0,905;0,70095;0,47723;0,78552;0,91008;-201,95;0,05246;0,17361;0,96207;0,15857;38,352;6,202;165,05;22,114;47,174;0;;13,479;0,91008;0,11087;0,13661;-0,029547;0,044813;0,058801;0,25812;15,501;15,8771971
-0,072354;11,218;-0,023798;0,96729;-76,881;-0,32564;-0,072354;-0,10859;0,53086;-0,12181;-0,046061;-0,099457;-0,036873;-0,072354;-20919;-0,017449;0,89141;-0,072354;-0,1363;80,435;?;-0,094253;-0,1363;?;-0,2782;-0,017449;-35,847;-0,080316;45,048;1,993;-0,086767;372,75;0,97922;0,63502;-0,18151;0,53086;14,962;0,27032;-0,34192;0,087811;-0,90164;-0,17755;439,91;359,48;-0,61849;0,80648;59,94;-0,14703;-0,27697;0,62728;0,72749;10,212;-0,4111;0,91229;-760,87;-0,34192;0,59398;11,059;-32,192;45,378;10,154;500,2;0,72971;17,916;0;;0,89141;0,91229;-0,61849;-0,017449;-0,023798;-0,072354;-0,072354;-0,12181;0,53086;0,0891526
0,18652;0,35741;0,46252;25,554;18,453;0;0,2309;17,979;19,088;0,64259;0,24492;0,77652;0,13864;0,2309;492,96;0,74043;27,979;0,2309;0,12097;72,428;13,194;0,24291;0,097718;?;0,37636;0,61626;17,324;19,261;38,339;0,16156;0,12584;65,083;56,082;46,658;0,24116;19,088;76,433;0,69245;0,12634;0,1649;0,043065;0,12726;135,93;63,498;0,49245;12,816;82,902;0,20917;0,10958;2,126;0,29736;0,17831;2,676;28,837;3155;0,12634;0,29027;0,87934;0,077595;50,395;57,482;56,86;64,192;79,491;0;;27,979;28,837;0,49245;0,74043;0,46252;0,18652;0,2309;0,64259;19,088;21,051676
0,35808;0,3604;0,37931;28,964;37,84;0;0,35808;17,747;14,838;0,6396;0,37707;17,902;0,2761;0,35808;321,11;11,367;27,747;0,35808;0,24133;65,25;10,237;0,37195;0,24133;?;0,35808;11,367;19,589;0,90169;38,336;0,21331;0,24824;65,395;55,815;30,977;0,36737;14,838;20,472;0,79301;0,24759;0,23012;0,028364;0,25068;131,19;65,939;1,35;15,702;86,722;0,32037;0,21591;16,075;0,20002;0,17916;15,204;18,851;2586,1;0,24759;0,55986;0,76473;0,23987;55,939;55,354;49,204;74,181;35,272;0;;27,747;18,851;1,35;11367;0,37931;0,35808;0,35808;0,6396;14,838;17,359908
0,11936;0,83075;0,19891;12,716;-165,39;0;0,11936;0,20374;14,992;0,16925;0,14191;0,16298;0,19326;0,11936;1046,5;0,34878;12,037;0,11936;0,079615;123,06;?;0;0,079615;0;0,13899;0,34878;0;28,943;3,519;0,5541;0,18224;312,73;11,671;10,289;0,010601;14,992;?;0,16925;0,007071;0,010738;0,16252;0;224,81;101,75;0,23613;0,58138;215,85;-0,17038;-0,11365;1,121;0,73237;0,85679;24,628;24,628;657,16;0,42986;0,70522;0,68375;0;29,659;35,874;178,3;20,471;21,816;0;;12,037;24,628;0,23613;0,34878;0,19891;0,11936;0,11936;0,16925;14,992;15,893234
0,06773;0,19032;0,25875;2,388;24,998;0,18519;0,087624;39,752;10,611;0,75658;0,087624;0,47002;0,077849;0,087624;518,25;0,7043;52,543;0,087624;0,05089;31,136;11,111;0,094205;0,039336;0,23996;0,75658;0,59977;0,58054;0,46637;40,754;0,051879;0,05089;41,933;87,043;0,49498;0,094205;1,736;76,574;0,76047;0,054712;0,55469;0,044496;0,054712;72,449;41,313;0,46113;16,001;33,038;0,047786;0,027753;23,391;0,18643;0,11489;13,636;13,707;3078;0,057568;0,089521;0,94243;0,005149;11,723;88,349;39,519;9,236;31,034;0;;52,543;13,707;0,46113;0,7043;0,25875;0,06773;0,087624;0,75658;10,611;11,7594292
-0,054723;0,35025;0,51538;24,714;69,164;0,14666;-0,06779;0,61097;0,98098;0,214;-0,06779;-0,19355;-0,0434;-0,06779;-2228,6;-0,16378;28,551;-0,06779;-0,051287;8,933;11,963;-0,05221;-0,041401;0,18554;0,214;-0,12647;-0,38749;38,355;46,587;0,055763;-0,051287;94,881;38,469;-0,14906;-0,05221;13,347;?;0,214;-0,0395;14,353;-0,27558;-0,0395;100,22;91,285;-16,916;23,791;87,631;-0,062636;-0,047388;24,714;0,35025;0,25995;15,926;15,926;23487;-0,019389;-0,25572;10,194;0;40,86;39,985;96,721;37,738;98,369;0;;28,551;15,926;-16,916;-0,16378;0,51538;-0,054723;-0,06779;0,214;0,98098;1,4275168
0,064812;0,39736;0,20917;15,354;-27,265;0,11789;0,080831;12,319;10,908;0,48952;0,080831;0,20691;0,11061;0,080831;981,82;0,37176;25,166;0,080831;0,060523;80,692;12,694;0,086115;0,048529;0,14072;0,48952;0,33145;0,70333;0,52269;48,603;0,27254;0,060523;116,46;31,342;0,21672;0,086115;13,663;45,422;0,49623;0,06448;0,089488;0,085381;0,06448;154,38;73,686;0,21952;0,77965;88,016;0,019223;0,014394;15,095;0,39066;0,31906;12,233;1,24;15164;0,08322;0,1324;0,91678;0,013698;45,234;49,534;106,77;34,187;33,374;0;;25,166;1,24;0,21952;0,37176;0,20917;0,064812;0,080831;0,48952;10,908;11,8101951
0,035352;0,4413;0,044173;11,001;-14,944;0,085219;0,043515;12,654;11,034;0,55843;0,043515;0,098605;0,18897;0,043515;2029,4;0,17985;2,266;0,043515;0,1036;39,085;0,9221;0,040897;0,084169;0,10759;0,55843;0,16136;10,744;0,085852;47,626;0,36598;0,1036;423,17;0,86253;0,092673;0,040897;0,45569;?;0,55843;0,09737;0,6531;0,18903;0,09737;171,42;132,34;0,78602;0,99818;43,129;0,005042;0,012005;11,001;0,4413;11,594;10,853;10,853;2557,1;0,09375;0,063306;0,90625;0;93,386;27,581;383,5;0,95176;0,81631;0;;2,266;10,853;0,78602;0,17985;0,044173;0,035352;0,043515;0,55843;11,034;11,6151579
-34,754;0;0;?;0;0,37417;95,293;?;194,18;58,725;95,473;?;0,050754;95,293;0;?;?;95,293;0,049075;108,99;?;66,168;-0,17898;?;52,329;?;369,27;0;14,216;0;0,049075;0;?;?;71,397;194,18;-41,728;60,114;0,036768;?;0;0,034076;108,99;0;-0,59939;?;0,036768;62,906;0,032396;?;0;0;4247;4347,5;0;0,036768;-0,59181;0,95169;0,023662;33,489;?;0;?;14043;0;;?;4347,5;-0,59939;?;0;-34754;95293;58,725;194,18;266040,715
0,23207;0,72814;0,1996;1,294;-54,507;0;0,28921;0,37336;33,919;0,27186;0,2935;0,42598;0,09741;0,28921;804,38;0,45377;13,734;0,28921;0,085264;26,447;?;0,29104;0,068418;?;0,23207;0,37529;67,879;16,431;34,971;0,15184;0,086528;80,159;45,535;42,457;0,30045;33,919;?;0,27186;0,088577;0,31389;0,073053;0,085805;71,604;45,157;0,94424;0,93198;29,018;0,24985;0,073659;12,065;0,67893;0,21961;2,238;2,238;627,04;0,088577;0,85364;0,9149;0;13,801;8,083;73,058;4,996;27,923;0;;13,734;2,238;0,94424;0,45377;0,1996;0,23207;0,28921;0,27186;33,919;35,600927
